,ReportDt,Unit,Power,DocketNum
10691,5/29/2023 12:00:00 AM,Palo Verde 3,100,05000530
10692,5/29/2023 12:00:00 AM,Peach Bottom 2,100,05000277
10693,5/29/2023 12:00:00 AM,Peach Bottom 3,100,05000278
10694,5/29/2023 12:00:00 AM,Perry 1,100,05000440
10695,5/29/2023 12:00:00 AM,Point Beach 1,100,05000266
10696,5/29/2023 12:00:00 AM,Point Beach 2,100,05000301
10697,5/29/2023 12:00:00 AM,Prairie Island 1,100,05000282
10698,5/29/2023 12:00:00 AM,Prairie Island 2,0,05000306
10699,5/29/2023 12:00:00 AM,Quad Cities 1,100,05000254
10700,5/29/2023 12:00:00 AM,Quad Cities 2,100,05000265
10701,5/29/2023 12:00:00 AM,River Bend Station 1,0,05000458
10702,5/29/2023 12:00:00 AM,Robinson 2,100,05000261
10703,5/29/2023 12:00:00 AM,Saint Lucie 1,100,05000335
10704,5/29/2023 12:00:00 AM,Saint Lucie 2,100,05000389
10705,5/29/2023 12:00:00 AM,Salem 1,100,05000272
10706,5/29/2023 12:00:00 AM,Salem 2,100,05000311
10707,5/29/2023 12:00:00 AM,Seabrook 1,100,05000443
10708,5/29/2023 12:00:00 AM,Sequoyah 1,100,05000327
10709,5/29/2023 12:00:00 AM,Sequoyah 2,100,05000328
10710,5/29/2023 12:00:00 AM,South Texas 1,100,05000498
10711,5/29/2023 12:00:00 AM,South Texas 2,100,05000499
10712,5/29/2023 12:00:00 AM,Summer,100,05000395
10713,5/29/2023 12:00:00 AM,Surry 1,100,05000280
10714,5/29/2023 12:00:00 AM,Surry 2,0,05000281
10715,5/29/2023 12:00:00 AM,Susquehanna 1,98,05000387
10716,5/29/2023 12:00:00 AM,Susquehanna 2,97,05000388
10717,5/29/2023 12:00:00 AM,Turkey Point 3,100,05000250
10718,5/29/2023 12:00:00 AM,Turkey Point 4,100,05000251
10719,5/29/2023 12:00:00 AM,Vogtle 1,100,05000424
10720,5/29/2023 12:00:00 AM,Vogtle 2,100,05000425
10721,5/29/2023 12:00:00 AM,Vogtle 3,100,05200025
10722,5/29/2023 12:00:00 AM,Waterford 3,100,05000382
10723,5/29/2023 12:00:00 AM,Watts Bar 1,100,05000390
10724,5/29/2023 12:00:00 AM,Watts Bar 2,100,05000391
10725,5/29/2023 12:00:00 AM,Wolf Creek 1,100,05000482
10726,5/28/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
10727,5/28/2023 12:00:00 AM,Arkansas Nuclear 2,100,05000368
10728,5/28/2023 12:00:00 AM,Beaver Valley 1,100,05000334
10729,5/28/2023 12:00:00 AM,Beaver Valley 2,100,05000412
10730,5/28/2023 12:00:00 AM,Braidwood 1,100,05000456
10731,5/28/2023 12:00:00 AM,Braidwood 2,100,05000457
10732,5/28/2023 12:00:00 AM,Browns Ferry 1,100,05000259
10733,5/28/2023 12:00:00 AM,Browns Ferry 2,100,05000260
10734,5/28/2023 12:00:00 AM,Browns Ferry 3,100,05000296
10735,5/28/2023 12:00:00 AM,Brunswick 1,100,05000325
10736,5/28/2023 12:00:00 AM,Brunswick 2,100,05000324
10737,5/28/2023 12:00:00 AM,Byron 1,100,05000454
10738,5/28/2023 12:00:00 AM,Byron 2,96,05000455
10739,5/28/2023 12:00:00 AM,Callaway,100,05000483
10740,5/28/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
10741,5/28/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
10742,5/28/2023 12:00:00 AM,Catawba 1,15,05000413
10743,5/28/2023 12:00:00 AM,Catawba 2,100,05000414
10744,5/28/2023 12:00:00 AM,Clinton,0,05000461
10745,5/28/2023 12:00:00 AM,Columbia Generating Station,0,05000397
10746,5/28/2023 12:00:00 AM,Comanche Peak 1,100,05000445
10747,5/28/2023 12:00:00 AM,Comanche Peak 2,7,05000446
10748,5/28/2023 12:00:00 AM,Cooper,100,05000298
10749,5/28/2023 12:00:00 AM,D.C. Cook 1,100,05000315
10750,5/28/2023 12:00:00 AM,D.C. Cook 2,100,05000316
10751,5/28/2023 12:00:00 AM,Davis-Besse,100,05000346
10752,5/28/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
10753,5/28/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
10754,5/28/2023 12:00:00 AM,Dresden 2,100,05000237
10755,5/28/2023 12:00:00 AM,Dresden 3,100,05000249
10756,5/28/2023 12:00:00 AM,Farley 1,100,05000348
10757,5/28/2023 12:00:00 AM,Farley 2,100,05000364
10758,5/28/2023 12:00:00 AM,Fermi 2,100,05000341
10759,5/28/2023 12:00:00 AM,FitzPatrick,100,05000333
10760,5/28/2023 12:00:00 AM,Ginna,100,05000244
10761,5/28/2023 12:00:00 AM,Grand Gulf 1,98,05000416
10762,5/28/2023 12:00:00 AM,Harris 1,100,05000400
10763,5/28/2023 12:00:00 AM,Hatch 1,100,05000321
10764,5/28/2023 12:00:00 AM,Hatch 2,100,05000366
10765,5/28/2023 12:00:00 AM,Hope Creek 1,100,05000354
10766,5/28/2023 12:00:00 AM,LaSalle 1,100,05000373
10767,5/28/2023 12:00:00 AM,LaSalle 2,100,05000374
10768,5/28/2023 12:00:00 AM,Limerick 1,100,05000352
10769,5/28/2023 12:00:00 AM,Limerick 2,100,05000353
10770,5/28/2023 12:00:00 AM,McGuire 1,100,05000369
10771,5/28/2023 12:00:00 AM,McGuire 2,100,05000370
10772,5/28/2023 12:00:00 AM,Millstone 2,0,05000336
10773,5/28/2023 12:00:00 AM,Millstone 3,100,05000423
10774,5/28/2023 12:00:00 AM,Monticello,100,05000263
10775,5/28/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
10776,5/28/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
10777,5/28/2023 12:00:00 AM,North Anna 1,100,05000338
10778,5/28/2023 12:00:00 AM,North Anna 2,100,05000339
10779,5/28/2023 12:00:00 AM,Oconee 1,100,05000269
10780,5/28/2023 12:00:00 AM,Oconee 2,100,05000270
10781,5/28/2023 12:00:00 AM,Oconee 3,100,05000287
10782,5/28/2023 12:00:00 AM,Palo Verde 1,100,05000528
10783,5/28/2023 12:00:00 AM,Palo Verde 2,0,05000529
10784,5/28/2023 12:00:00 AM,Palo Verde 3,100,05000530
10785,5/28/2023 12:00:00 AM,Peach Bottom 2,100,05000277
10786,5/28/2023 12:00:00 AM,Peach Bottom 3,100,05000278
10787,5/28/2023 12:00:00 AM,Perry 1,100,05000440
10788,5/28/2023 12:00:00 AM,Point Beach 1,100,05000266
10789,5/28/2023 12:00:00 AM,Point Beach 2,100,05000301
10790,5/28/2023 12:00:00 AM,Prairie Island 1,100,05000282
10791,5/28/2023 12:00:00 AM,Prairie Island 2,0,05000306
10792,5/28/2023 12:00:00 AM,Quad Cities 1,100,05000254
10793,5/28/2023 12:00:00 AM,Quad Cities 2,100,05000265
10794,5/28/2023 12:00:00 AM,River Bend Station 1,0,05000458
10795,5/28/2023 12:00:00 AM,Robinson 2,100,05000261
10796,5/28/2023 12:00:00 AM,Saint Lucie 1,100,05000335
10797,5/28/2023 12:00:00 AM,Saint Lucie 2,100,05000389
10798,5/28/2023 12:00:00 AM,Salem 1,100,05000272
10799,5/28/2023 12:00:00 AM,Salem 2,100,05000311
10800,5/28/2023 12:00:00 AM,Seabrook 1,100,05000443
10801,5/28/2023 12:00:00 AM,Sequoyah 1,100,05000327
10802,5/28/2023 12:00:00 AM,Sequoyah 2,100,05000328
10803,5/28/2023 12:00:00 AM,South Texas 1,100,05000498
10804,5/28/2023 12:00:00 AM,South Texas 2,100,05000499
10805,5/28/2023 12:00:00 AM,Summer,97,05000395
10806,5/28/2023 12:00:00 AM,Surry 1,100,05000280
10807,5/28/2023 12:00:00 AM,Surry 2,0,05000281
10808,5/28/2023 12:00:00 AM,Susquehanna 1,99,05000387
10809,5/28/2023 12:00:00 AM,Susquehanna 2,97,05000388
10810,5/28/2023 12:00:00 AM,Turkey Point 3,100,05000250
10811,5/28/2023 12:00:00 AM,Turkey Point 4,100,05000251
10812,5/28/2023 12:00:00 AM,Vogtle 1,100,05000424
10813,5/28/2023 12:00:00 AM,Vogtle 2,100,05000425
10814,5/28/2023 12:00:00 AM,Vogtle 3,98,05200025
10815,5/28/2023 12:00:00 AM,Waterford 3,100,05000382
10816,5/28/2023 12:00:00 AM,Watts Bar 1,100,05000390
10817,5/28/2023 12:00:00 AM,Watts Bar 2,100,05000391
10818,5/28/2023 12:00:00 AM,Wolf Creek 1,100,05000482
10819,5/27/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
10820,5/27/2023 12:00:00 AM,Arkansas Nuclear 2,100,05000368
10821,5/27/2023 12:00:00 AM,Beaver Valley 1,100,05000334
10822,5/27/2023 12:00:00 AM,Beaver Valley 2,100,05000412
10823,5/27/2023 12:00:00 AM,Braidwood 1,100,05000456
10824,5/27/2023 12:00:00 AM,Braidwood 2,100,05000457
10825,5/27/2023 12:00:00 AM,Browns Ferry 1,100,05000259
10826,5/27/2023 12:00:00 AM,Browns Ferry 2,100,05000260
10827,5/27/2023 12:00:00 AM,Browns Ferry 3,100,05000296
10828,5/27/2023 12:00:00 AM,Brunswick 1,100,05000325
10829,5/27/2023 12:00:00 AM,Brunswick 2,100,05000324
10830,5/27/2023 12:00:00 AM,Byron 1,100,05000454
10831,5/27/2023 12:00:00 AM,Byron 2,100,05000455
10832,5/27/2023 12:00:00 AM,Callaway,100,05000483
10833,5/27/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
10834,5/27/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
10835,5/27/2023 12:00:00 AM,Catawba 1,0,05000413
10836,5/27/2023 12:00:00 AM,Catawba 2,100,05000414
10837,5/27/2023 12:00:00 AM,Clinton,53,05000461
10838,5/27/2023 12:00:00 AM,Columbia Generating Station,0,05000397
10839,5/27/2023 12:00:00 AM,Comanche Peak 1,100,05000445
10840,5/27/2023 12:00:00 AM,Comanche Peak 2,3,05000446
10841,5/27/2023 12:00:00 AM,Cooper,100,05000298
10842,5/27/2023 12:00:00 AM,D.C. Cook 1,100,05000315
10843,5/27/2023 12:00:00 AM,D.C. Cook 2,100,05000316
10844,5/27/2023 12:00:00 AM,Davis-Besse,100,05000346
10845,5/27/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
10846,5/27/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
10847,5/27/2023 12:00:00 AM,Dresden 2,100,05000237
10848,5/27/2023 12:00:00 AM,Dresden 3,100,05000249
10849,5/27/2023 12:00:00 AM,Farley 1,100,05000348
10850,5/27/2023 12:00:00 AM,Farley 2,100,05000364
10851,5/27/2023 12:00:00 AM,Fermi 2,100,05000341
10852,5/27/2023 12:00:00 AM,FitzPatrick,100,05000333
10853,5/27/2023 12:00:00 AM,Ginna,100,05000244
10854,5/27/2023 12:00:00 AM,Grand Gulf 1,99,05000416
10855,5/27/2023 12:00:00 AM,Harris 1,100,05000400
10856,5/27/2023 12:00:00 AM,Hatch 1,100,05000321
10857,5/27/2023 12:00:00 AM,Hatch 2,100,05000366
10858,5/27/2023 12:00:00 AM,Hope Creek 1,100,05000354
10859,5/27/2023 12:00:00 AM,LaSalle 1,100,05000373
10860,5/27/2023 12:00:00 AM,LaSalle 2,100,05000374
10861,5/27/2023 12:00:00 AM,Limerick 1,100,05000352
10862,5/27/2023 12:00:00 AM,Limerick 2,100,05000353
10863,5/27/2023 12:00:00 AM,McGuire 1,100,05000369
10864,5/27/2023 12:00:00 AM,McGuire 2,100,05000370
10865,5/27/2023 12:00:00 AM,Millstone 2,0,05000336
10866,5/27/2023 12:00:00 AM,Millstone 3,100,05000423
10867,5/27/2023 12:00:00 AM,Monticello,100,05000263
10868,5/27/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
10869,5/27/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
10870,5/27/2023 12:00:00 AM,North Anna 1,100,05000338
10871,5/27/2023 12:00:00 AM,North Anna 2,100,05000339
10872,5/27/2023 12:00:00 AM,Oconee 1,100,05000269
10873,5/27/2023 12:00:00 AM,Oconee 2,100,05000270
10874,5/27/2023 12:00:00 AM,Oconee 3,100,05000287
10875,5/27/2023 12:00:00 AM,Palo Verde 1,100,05000528
10876,5/27/2023 12:00:00 AM,Palo Verde 2,0,05000529
10877,5/27/2023 12:00:00 AM,Palo Verde 3,100,05000530
10878,5/27/2023 12:00:00 AM,Peach Bottom 2,100,05000277
10879,5/27/2023 12:00:00 AM,Peach Bottom 3,100,05000278
10880,5/27/2023 12:00:00 AM,Perry 1,100,05000440
10881,5/27/2023 12:00:00 AM,Point Beach 1,100,05000266
10882,5/27/2023 12:00:00 AM,Point Beach 2,100,05000301
10883,5/27/2023 12:00:00 AM,Prairie Island 1,100,05000282
10884,5/27/2023 12:00:00 AM,Prairie Island 2,100,05000306
10885,5/27/2023 12:00:00 AM,Quad Cities 1,100,05000254
10886,5/27/2023 12:00:00 AM,Quad Cities 2,100,05000265
10887,5/27/2023 12:00:00 AM,River Bend Station 1,0,05000458
10888,5/27/2023 12:00:00 AM,Robinson 2,100,05000261
10889,5/27/2023 12:00:00 AM,Saint Lucie 1,100,05000335
10890,5/27/2023 12:00:00 AM,Saint Lucie 2,100,05000389
10891,5/27/2023 12:00:00 AM,Salem 1,100,05000272
10892,5/27/2023 12:00:00 AM,Salem 2,100,05000311
10893,5/27/2023 12:00:00 AM,Seabrook 1,100,05000443
10894,5/27/2023 12:00:00 AM,Sequoyah 1,100,05000327
10895,5/27/2023 12:00:00 AM,Sequoyah 2,100,05000328
10896,5/27/2023 12:00:00 AM,South Texas 1,100,05000498
10897,5/27/2023 12:00:00 AM,South Texas 2,100,05000499
10898,5/27/2023 12:00:00 AM,Summer,89,05000395
10899,5/27/2023 12:00:00 AM,Surry 1,100,05000280
10900,5/27/2023 12:00:00 AM,Surry 2,0,05000281
10901,5/27/2023 12:00:00 AM,Susquehanna 1,98,05000387
10902,5/27/2023 12:00:00 AM,Susquehanna 2,97,05000388
10903,5/27/2023 12:00:00 AM,Turkey Point 3,100,05000250
10904,5/27/2023 12:00:00 AM,Turkey Point 4,100,05000251
10905,5/27/2023 12:00:00 AM,Vogtle 1,100,05000424
10906,5/27/2023 12:00:00 AM,Vogtle 2,100,05000425
10907,5/27/2023 12:00:00 AM,Vogtle 3,98,05200025
10908,5/27/2023 12:00:00 AM,Waterford 3,100,05000382
10909,5/27/2023 12:00:00 AM,Watts Bar 1,100,05000390
10910,5/27/2023 12:00:00 AM,Watts Bar 2,100,05000391
10911,5/27/2023 12:00:00 AM,Wolf Creek 1,100,05000482
10912,5/26/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
10913,5/26/2023 12:00:00 AM,Arkansas Nuclear 2,94,05000368
10914,5/26/2023 12:00:00 AM,Beaver Valley 1,100,05000334
10915,5/26/2023 12:00:00 AM,Beaver Valley 2,100,05000412
10916,5/26/2023 12:00:00 AM,Braidwood 1,100,05000456
10917,5/26/2023 12:00:00 AM,Braidwood 2,100,05000457
10918,5/26/2023 12:00:00 AM,Browns Ferry 1,100,05000259
10919,5/26/2023 12:00:00 AM,Browns Ferry 2,100,05000260
10920,5/26/2023 12:00:00 AM,Browns Ferry 3,100,05000296
10921,5/26/2023 12:00:00 AM,Brunswick 1,100,05000325
10922,5/26/2023 12:00:00 AM,Brunswick 2,100,05000324
10923,5/26/2023 12:00:00 AM,Byron 1,100,05000454
10924,5/26/2023 12:00:00 AM,Byron 2,100,05000455
10925,5/26/2023 12:00:00 AM,Callaway,100,05000483
10926,5/26/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
10927,5/26/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
10928,5/26/2023 12:00:00 AM,Catawba 1,0,05000413
10929,5/26/2023 12:00:00 AM,Catawba 2,100,05000414
10930,5/26/2023 12:00:00 AM,Clinton,88,05000461
10931,5/26/2023 12:00:00 AM,Columbia Generating Station,0,05000397
10932,5/26/2023 12:00:00 AM,Comanche Peak 1,100,05000445
10933,5/26/2023 12:00:00 AM,Comanche Peak 2,0,05000446
10934,5/26/2023 12:00:00 AM,Cooper,100,05000298
10935,5/26/2023 12:00:00 AM,D.C. Cook 1,100,05000315
10936,5/26/2023 12:00:00 AM,D.C. Cook 2,100,05000316
10937,5/26/2023 12:00:00 AM,Davis-Besse,100,05000346
10938,5/26/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
10939,5/26/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
10940,5/26/2023 12:00:00 AM,Dresden 2,100,05000237
10941,5/26/2023 12:00:00 AM,Dresden 3,100,05000249
10942,5/26/2023 12:00:00 AM,Farley 1,100,05000348
10943,5/26/2023 12:00:00 AM,Farley 2,100,05000364
10944,5/26/2023 12:00:00 AM,Fermi 2,100,05000341
10945,5/26/2023 12:00:00 AM,FitzPatrick,100,05000333
10946,5/26/2023 12:00:00 AM,Ginna,100,05000244
10947,5/26/2023 12:00:00 AM,Grand Gulf 1,99,05000416
10948,5/26/2023 12:00:00 AM,Harris 1,100,05000400
10949,5/26/2023 12:00:00 AM,Hatch 1,100,05000321
10950,5/26/2023 12:00:00 AM,Hatch 2,100,05000366
10951,5/26/2023 12:00:00 AM,Hope Creek 1,100,05000354
10952,5/26/2023 12:00:00 AM,LaSalle 1,100,05000373
10953,5/26/2023 12:00:00 AM,LaSalle 2,100,05000374
10954,5/26/2023 12:00:00 AM,Limerick 1,100,05000352
10955,5/26/2023 12:00:00 AM,Limerick 2,100,05000353
10956,5/26/2023 12:00:00 AM,McGuire 1,100,05000369
10957,5/26/2023 12:00:00 AM,McGuire 2,100,05000370
10958,5/26/2023 12:00:00 AM,Millstone 2,0,05000336
10959,5/26/2023 12:00:00 AM,Millstone 3,100,05000423
10960,5/26/2023 12:00:00 AM,Monticello,86,05000263
10961,5/26/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
10962,5/26/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
10963,5/26/2023 12:00:00 AM,North Anna 1,100,05000338
10964,5/26/2023 12:00:00 AM,North Anna 2,100,05000339
10965,5/26/2023 12:00:00 AM,Oconee 1,100,05000269
10966,5/26/2023 12:00:00 AM,Oconee 2,100,05000270
10967,5/26/2023 12:00:00 AM,Oconee 3,100,05000287
10968,5/26/2023 12:00:00 AM,Palo Verde 1,100,05000528
10969,5/26/2023 12:00:00 AM,Palo Verde 2,0,05000529
10970,5/26/2023 12:00:00 AM,Palo Verde 3,100,05000530
10971,5/26/2023 12:00:00 AM,Peach Bottom 2,100,05000277
10972,5/26/2023 12:00:00 AM,Peach Bottom 3,100,05000278
10973,5/26/2023 12:00:00 AM,Perry 1,100,05000440
10974,5/26/2023 12:00:00 AM,Point Beach 1,100,05000266
10975,5/26/2023 12:00:00 AM,Point Beach 2,100,05000301
10976,5/26/2023 12:00:00 AM,Prairie Island 1,78,05000282
10977,5/26/2023 12:00:00 AM,Prairie Island 2,100,05000306
10978,5/26/2023 12:00:00 AM,Quad Cities 1,100,05000254
10979,5/26/2023 12:00:00 AM,Quad Cities 2,100,05000265
10980,5/26/2023 12:00:00 AM,River Bend Station 1,0,05000458
10981,5/26/2023 12:00:00 AM,Robinson 2,100,05000261
10982,5/26/2023 12:00:00 AM,Saint Lucie 1,100,05000335
10983,5/26/2023 12:00:00 AM,Saint Lucie 2,100,05000389
10984,5/26/2023 12:00:00 AM,Salem 1,100,05000272
10985,5/26/2023 12:00:00 AM,Salem 2,100,05000311
10986,5/26/2023 12:00:00 AM,Seabrook 1,100,05000443
10987,5/26/2023 12:00:00 AM,Sequoyah 1,100,05000327
10988,5/26/2023 12:00:00 AM,Sequoyah 2,100,05000328
10989,5/26/2023 12:00:00 AM,South Texas 1,100,05000498
10990,5/26/2023 12:00:00 AM,South Texas 2,100,05000499
10991,5/26/2023 12:00:00 AM,Summer,90,05000395
10992,5/26/2023 12:00:00 AM,Surry 1,100,05000280
10993,5/26/2023 12:00:00 AM,Surry 2,0,05000281
10994,5/26/2023 12:00:00 AM,Susquehanna 1,98,05000387
10995,5/26/2023 12:00:00 AM,Susquehanna 2,96,05000388
10996,5/26/2023 12:00:00 AM,Turkey Point 3,100,05000250
10997,5/26/2023 12:00:00 AM,Turkey Point 4,100,05000251
10998,5/26/2023 12:00:00 AM,Vogtle 1,100,05000424
10999,5/26/2023 12:00:00 AM,Vogtle 2,100,05000425
11000,5/26/2023 12:00:00 AM,Vogtle 3,90,05200025
11001,5/26/2023 12:00:00 AM,Waterford 3,100,05000382
11002,5/26/2023 12:00:00 AM,Watts Bar 1,100,05000390
11003,5/26/2023 12:00:00 AM,Watts Bar 2,100,05000391
11004,5/26/2023 12:00:00 AM,Wolf Creek 1,100,05000482
11005,5/25/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
11006,5/25/2023 12:00:00 AM,Arkansas Nuclear 2,91,05000368
11007,5/25/2023 12:00:00 AM,Beaver Valley 1,100,05000334
11008,5/25/2023 12:00:00 AM,Beaver Valley 2,68,05000412
11009,5/25/2023 12:00:00 AM,Braidwood 1,100,05000456
11010,5/25/2023 12:00:00 AM,Braidwood 2,100,05000457
11011,5/25/2023 12:00:00 AM,Browns Ferry 1,67,05000259
11012,5/25/2023 12:00:00 AM,Browns Ferry 2,100,05000260
11013,5/25/2023 12:00:00 AM,Browns Ferry 3,100,05000296
11014,5/25/2023 12:00:00 AM,Brunswick 1,100,05000325
11015,5/25/2023 12:00:00 AM,Brunswick 2,100,05000324
11016,5/25/2023 12:00:00 AM,Byron 1,100,05000454
11017,5/25/2023 12:00:00 AM,Byron 2,100,05000455
11018,5/25/2023 12:00:00 AM,Callaway,100,05000483
11019,5/25/2023 12:00:00 AM,Calvert Cliffs 1,100,05000317
11020,5/25/2023 12:00:00 AM,Calvert Cliffs 2,100,05000318
11021,5/25/2023 12:00:00 AM,Catawba 1,0,05000413
11022,5/25/2023 12:00:00 AM,Catawba 2,100,05000414
11023,5/25/2023 12:00:00 AM,Clinton,90,05000461
11024,5/25/2023 12:00:00 AM,Columbia Generating Station,0,05000397
11025,5/25/2023 12:00:00 AM,Comanche Peak 1,100,05000445
11026,5/25/2023 12:00:00 AM,Comanche Peak 2,0,05000446
11027,5/25/2023 12:00:00 AM,Cooper,100,05000298
11028,5/25/2023 12:00:00 AM,D.C. Cook 1,100,05000315
11029,5/25/2023 12:00:00 AM,D.C. Cook 2,100,05000316
11030,5/25/2023 12:00:00 AM,Davis-Besse,100,05000346
11031,5/25/2023 12:00:00 AM,Diablo Canyon 1,100,05000275
11032,5/25/2023 12:00:00 AM,Diablo Canyon 2,100,05000323
11033,5/25/2023 12:00:00 AM,Dresden 2,100,05000237
11034,5/25/2023 12:00:00 AM,Dresden 3,100,05000249
11035,5/25/2023 12:00:00 AM,Farley 1,100,05000348
11036,5/25/2023 12:00:00 AM,Farley 2,100,05000364
11037,5/25/2023 12:00:00 AM,Fermi 2,100,05000341
11038,5/25/2023 12:00:00 AM,FitzPatrick,100,05000333
11039,5/25/2023 12:00:00 AM,Ginna,100,05000244
11040,5/25/2023 12:00:00 AM,Grand Gulf 1,99,05000416
11041,5/25/2023 12:00:00 AM,Harris 1,100,05000400
11042,5/25/2023 12:00:00 AM,Hatch 1,97,05000321
11043,5/25/2023 12:00:00 AM,Hatch 2,100,05000366
11044,5/25/2023 12:00:00 AM,Hope Creek 1,100,05000354
11045,5/25/2023 12:00:00 AM,LaSalle 1,100,05000373
11046,5/25/2023 12:00:00 AM,LaSalle 2,100,05000374
11047,5/25/2023 12:00:00 AM,Limerick 1,100,05000352
11048,5/25/2023 12:00:00 AM,Limerick 2,100,05000353
11049,5/25/2023 12:00:00 AM,McGuire 1,100,05000369
11050,5/25/2023 12:00:00 AM,McGuire 2,100,05000370
11051,5/25/2023 12:00:00 AM,Millstone 2,0,05000336
11052,5/25/2023 12:00:00 AM,Millstone 3,100,05000423
11053,5/25/2023 12:00:00 AM,Monticello,100,05000263
11054,5/25/2023 12:00:00 AM,Nine Mile Point 1,100,05000220
11055,5/25/2023 12:00:00 AM,Nine Mile Point 2,100,05000410
11056,5/25/2023 12:00:00 AM,North Anna 1,100,05000338
11057,5/25/2023 12:00:00 AM,North Anna 2,100,05000339
11058,5/25/2023 12:00:00 AM,Oconee 1,100,05000269
11059,5/25/2023 12:00:00 AM,Oconee 2,100,05000270
11060,5/25/2023 12:00:00 AM,Oconee 3,100,05000287
11061,5/25/2023 12:00:00 AM,Palo Verde 1,100,05000528
11062,5/25/2023 12:00:00 AM,Palo Verde 2,0,05000529
11063,5/25/2023 12:00:00 AM,Palo Verde 3,100,05000530
11064,5/25/2023 12:00:00 AM,Peach Bottom 2,100,05000277
11065,5/25/2023 12:00:00 AM,Peach Bottom 3,100,05000278
11066,5/25/2023 12:00:00 AM,Perry 1,100,05000440
11067,5/25/2023 12:00:00 AM,Point Beach 1,100,05000266
11068,5/25/2023 12:00:00 AM,Point Beach 2,100,05000301
11069,5/25/2023 12:00:00 AM,Prairie Island 1,78,05000282
11070,5/25/2023 12:00:00 AM,Prairie Island 2,100,05000306
11071,5/25/2023 12:00:00 AM,Quad Cities 1,100,05000254
11072,5/25/2023 12:00:00 AM,Quad Cities 2,100,05000265
11073,5/25/2023 12:00:00 AM,River Bend Station 1,0,05000458
11074,5/25/2023 12:00:00 AM,Robinson 2,100,05000261
11075,5/25/2023 12:00:00 AM,Saint Lucie 1,100,05000335
11076,5/25/2023 12:00:00 AM,Saint Lucie 2,100,05000389
11077,5/25/2023 12:00:00 AM,Salem 1,100,05000272
11078,5/25/2023 12:00:00 AM,Salem 2,100,05000311
11079,5/25/2023 12:00:00 AM,Seabrook 1,100,05000443
11080,5/25/2023 12:00:00 AM,Sequoyah 1,100,05000327
11081,5/25/2023 12:00:00 AM,Sequoyah 2,100,05000328
11082,5/25/2023 12:00:00 AM,South Texas 1,100,05000498
11083,5/25/2023 12:00:00 AM,South Texas 2,100,05000499
11084,5/25/2023 12:00:00 AM,Summer,75,05000395
11085,5/25/2023 12:00:00 AM,Surry 1,100,05000280
11086,5/25/2023 12:00:00 AM,Surry 2,0,05000281
11087,5/25/2023 12:00:00 AM,Susquehanna 1,98,05000387
11088,5/25/2023 12:00:00 AM,Susquehanna 2,96,05000388
11089,5/25/2023 12:00:00 AM,Turkey Point 3,100,05000250
11090,5/25/2023 12:00:00 AM,Turkey Point 4,100,05000251
11091,5/25/2023 12:00:00 AM,Vogtle 1,100,05000424
11092,5/25/2023 12:00:00 AM,Vogtle 2,100,05000425
11093,5/25/2023 12:00:00 AM,Vogtle 3,90,05200025
11094,5/25/2023 12:00:00 AM,Waterford 3,100,05000382
11095,5/25/2023 12:00:00 AM,Watts Bar 1,100,05000390
11096,5/25/2023 12:00:00 AM,Watts Bar 2,100,05000391
11097,5/25/2023 12:00:00 AM,Wolf Creek 1,100,05000482
11098,5/24/2023 12:00:00 AM,Arkansas Nuclear 1,100,05000313
11099,5/24/2023 12:00:00 AM,Arkansas Nuclear 2,67,05000368
11100,5/24/2023 12:00:00 AM,Beaver Valley 1,100,05000334
11101,5/24/2023 12:00:00 AM,Beaver Valley 2,56,05000412
11102,5/24/2023 12:00:00 AM,Braidwood 1,100,05000456
11103,5/24/2023 12:00:00 AM,Braidwood 2,100,05000457
11104,5/24/2023 12:00:00 AM,Browns Ferry 1,86,05000259
11105,5/24/2023 12:00:00 AM,Browns Ferry 2,100,05000260
11106,5/24/2023 12:00:00 AM,Browns Ferry 3,100,05000296
11107,5/24/2023 12:00:00 AM,Brunswick 1,100,05000325
11108,5/24/2023 12:00:00 AM,Brunswick 2,100,05000324
11109,5/24/2023 12:00:00 AM,Byron 1,100,05000454
11110,5/24/2023 12:00:00 AM,Byron 2,100,05000455
